reference,class_id
2016_05_08_10,4.0
2016_05_08_11,4.0
2016_05_08_12,4.0
2016_05_08_13,3.0
2016_05_08_14,3.0
2016_05_08_15,3.0
2016_05_08_16,3.0
2016_05_09_07,3.0
2016_05_09_08,3.0
2016_05_09_10,4.0
2016_05_09_11,4.0
2016_05_09_12,4.0
2016_05_09_13,4.0
2016_05_09_15,3.0
2016_05_09_16,3.0
2016_05_10_06,3.0
2016_05_10_07,3.0
2016_05_10_08,3.0
2016_05_10_09,4.0
2016_05_10_10,4.0
2016_05_10_11,4.0
2016_05_10_12,4.0
2016_05_10_13,4.0
2016_05_10_14,4.0
2016_05_10_15,3.0
2016_05_10_16,3.0
2016_05_11_06,3.0
2016_05_11_07,3.0
2016_05_11_08,3.0
2016_05_11_09,4.0
2016_05_11_10,4.0
2016_05_11_11,4.0
2016_05_11_12,4.0
2016_05_11_13,4.0
2016_05_11_14,4.0
2016_05_11_15,4.0
2016_05_11_16,3.0
2016_05_12_06,3.0
2016_05_12_08,3.0
2016_05_12_09,3.0
2016_05_12_10,4.0
2016_05_12_11,4.0
2016_05_12_12,4.0
2016_05_12_13,4.0
2016_05_12_14,4.0
2016_05_12_15,4.0
2016_05_12_16,4.0
2016_05_13_06,4.0
2016_05_13_07,3.0
2016_05_13_08,3.0
2016_05_13_09,3.0
2016_05_13_10,3.0
2016_05_13_11,3.0
2016_05_13_12,4.0
2016_05_13_13,4.0
2016_05_13_14,4.0
2016_05_13_15,4.0
2016_05_13_16,4.0
2016_05_13_17,2.0
2016_05_14_06,4.0
2016_05_14_07,4.0
2016_05_14_08,3.0
2016_05_14_09,3.0
2016_05_14_10,3.0
2016_05_14_11,3.0
2016_05_14_12,4.0
2016_05_14_13,4.0
2016_05_14_14,4.0
2016_05_14_15,4.0
2016_05_14_16,4.0
2016_05_14_17,2.0
2016_05_15_07,4.0
2016_05_15_08,4.0
2016_05_15_09,3.0
2016_05_15_10,3.0
2016_05_15_11,3.0
2016_05_15_12,3.0
2016_05_15_13,3.0
2016_05_15_14,4.0
2016_05_15_15,4.0
2016_05_15_16,4.0
2016_05_16_06,4.0
2016_05_16_07,4.0
2016_05_16_08,4.0
2016_05_16_09,3.0
2016_05_16_10,3.0
2016_05_16_11,3.0
2016_05_16_12,3.0
2016_05_16_13,3.0
2016_05_16_14,4.0
2016_05_16_15,4.0
2016_05_16_16,4.0
2016_05_17_06,4.0
2016_05_17_07,4.0
2016_05_17_08,4.0
2016_05_17_09,4.0
2016_05_17_10,3.0
2016_05_17_11,3.0
2016_05_17_12,3.0
2016_05_17_13,3.0
2016_05_17_14,3.0
2016_05_17_15,3.0
2016_05_17_16,4.0
2016_05_18_07,4.0
2016_05_18_08,4.0
2016_05_18_09,4.0
2016_05_18_10,3.0
2016_05_18_11,3.0
2016_05_18_12,3.0
2016_05_18_13,3.0
2016_05_18_14,3.0
2016_05_18_15,3.0
2016_05_18_16,3.0
2016_05_19_06,4.0
2016_05_19_07,4.0
2016_05_19_08,4.0
2016_05_19_09,4.0
2016_05_19_10,3.0
2016_05_19_11,3.0
2016_05_19_12,3.0
2016_05_19_13,3.0
2016_05_19_14,3.0
2016_05_19_15,3.0
2016_05_19_16,3.0
2016_05_20_06,4.0
2016_05_20_07,4.0
2016_05_20_08,4.0
2016_05_20_09,4.0
2016_05_20_10,4.0
2016_05_20_11,4.0
2016_05_20_12,3.0
2016_05_20_13,3.0
2016_05_20_14,3.0
2016_05_20_15,3.0
2016_05_20_16,3.0
2016_05_21_07,4.0
2016_05_21_08,4.0
2016_05_21_09,4.0
2016_05_21_11,4.0
2016_05_21_12,3.0
2016_05_21_13,3.0
2016_05_21_14,3.0
2016_05_21_15,3.0
2016_05_21_16,3.0
2016_05_22_06,4.0
2016_05_22_07,4.0
2016_05_22_08,4.0
2016_05_22_09,4.0
2016_05_22_10,4.0
2016_05_22_11,4.0
2016_05_22_12,4.0
2016_05_22_13,3.0
2016_05_22_14,3.0
2016_05_22_15,3.0
2016_05_22_16,3.0
2016_05_23_06,3.0
2016_05_23_07,4.0
2016_05_23_08,4.0
2016_05_23_09,4.0
2016_05_23_10,4.0
2016_05_23_11,4.0
2016_05_23_12,4.0
2016_05_23_13,4.0
2016_05_23_14,3.0
2016_05_23_15,3.0
2016_05_23_16,3.0
2016_05_24_06,4.0
2016_05_24_07,4.0
2016_05_24_08,4.0
2016_05_24_10,4.0
2016_05_24_11,4.0
2016_05_24_12,4.0
2016_05_24_13,4.0
2016_05_24_14,4.0
2016_05_24_15,3.0
2016_05_24_16,3.0
2016_05_25_06,3.0
2016_05_25_07,3.0
2016_05_25_08,1.0
2016_05_25_09,4.0
2016_05_25_10,4.0
2016_05_25_11,4.0
2016_05_25_12,4.0
2016_05_25_13,4.0
2016_05_25_14,4.0
2016_05_25_15,3.0
2016_05_25_16,3.0
2016_05_26_06,3.0
2016_05_26_07,3.0
2016_05_26_08,3.0
2016_05_26_09,4.0
2016_05_26_10,4.0
2016_05_26_11,4.0
2016_05_26_12,4.0
2016_05_26_13,4.0
2016_05_26_14,4.0
2016_05_26_15,4.0
2016_05_26_16,3.0
2016_05_27_08,3.0
2016_05_27_09,4.0
2016_05_27_10,4.0
2016_05_27_11,4.0
2016_05_27_12,4.0
2016_05_27_13,4.0
2016_05_27_14,4.0
2016_05_27_15,4.0
2016_05_27_16,4.0
2016_05_28_06,3.0
2016_05_28_07,3.0
2016_05_28_08,3.0
2016_05_28_09,4.0
2016_05_28_10,4.0
2016_05_28_11,4.0
2016_05_28_12,4.0
2016_05_28_13,4.0
2016_05_28_14,4.0
2016_05_28_15,4.0
2016_05_28_16,4.0
2016_05_29_06,3.0
2016_05_29_08,3.0
2016_05_29_09,3.0
2016_05_29_10,3.0
2016_05_29_11,4.0
2016_05_29_12,4.0
2016_05_29_13,4.0
2016_05_29_14,4.0
2016_05_29_15,4.0
2016_05_29_16,4.0
2016_05_30_07,4.0
2016_05_30_08,3.0
2016_05_30_09,3.0
2016_05_30_10,3.0
2016_05_30_11,3.0
2016_05_30_12,3.0
2016_05_30_13,4.0
2016_05_30_14,4.0
2016_05_30_15,4.0
2016_05_30_16,4.0
2016_05_31_06,4.0
2016_05_31_07,3.0
2016_05_31_08,3.0
2016_05_31_09,3.0
2016_05_31_11,3.0
2016_05_31_12,3.0
2016_05_31_13,3.0
2016_05_31_14,3.0
2016_05_31_15,4.0
2016_05_31_16,4.0
2016_06_01_07,4.0
2016_06_01_08,3.0
2016_06_01_09,3.0
2016_06_01_10,3.0
2016_06_01_11,3.0
2016_06_01_12,3.0
2016_06_01_13,3.0
2016_06_01_14,3.0
2016_06_01_15,3.0
2016_06_01_16,4.0
2016_06_02_07,4.0
2016_06_02_08,4.0
2016_06_02_09,3.0
2016_06_02_10,3.0
2016_06_02_11,3.0
2016_06_02_12,3.0
2016_06_02_13,3.0
2016_06_02_14,3.0
2016_06_02_16,4.0
2016_06_03_07,4.0
2016_06_03_08,2.0
2016_06_03_09,4.0
2016_06_03_10,4.0
2016_06_03_15,3.0
2016_06_03_16,3.0
2016_06_04_06,4.0
2016_06_04_08,4.0
2016_06_04_09,4.0
2016_06_04_10,4.0
2016_06_04_11,1.0
2016_06_04_12,3.0
2016_06_04_13,1.0
2016_06_04_14,1.0
2016_06_04_15,3.0
2016_06_04_16,3.0
2016_06_05_06,4.0
2016_06_05_07,4.0
2016_06_05_08,4.0
2016_06_05_09,4.0
2016_06_05_10,4.0
2016_06_05_11,4.0
2016_06_05_12,3.0
2016_06_05_13,3.0
2016_06_05_14,3.0
2016_06_05_15,1.0
2016_06_05_16,1.0
2016_06_06_06,2.0
2016_06_06_07,4.0
2016_06_06_08,4.0
2016_06_06_09,4.0
2016_06_06_10,4.0
2016_06_06_11,4.0
2016_06_06_12,4.0
2016_06_06_13,3.0
2016_06_06_14,3.0
2016_06_06_15,3.0
2016_06_06_16,3.0
2016_06_07_06,1.0
2016_06_07_07,1.0
2016_06_07_08,4.0
2016_06_07_09,4.0
2016_06_07_10,4.0
2016_06_07_11,4.0
2016_06_07_12,4.0
2016_06_07_13,4.0
2016_06_07_14,3.0
2016_06_07_15,3.0
2016_06_07_16,3.0
2016_06_08_07,3.0
2016_06_08_08,3.0
2016_06_08_09,4.0
2016_06_08_10,4.0
2016_06_08_11,4.0
2016_06_08_12,4.0
2016_06_08_13,4.0
2016_06_08_14,3.0
2016_06_08_15,3.0
2016_06_08_16,3.0
2016_06_09_06,1.0
2016_06_09_07,1.0
2016_06_09_08,1.0
2016_06_09_09,3.0
2016_06_09_10,4.0
2016_06_09_11,4.0
2016_06_09_12,4.0
2016_06_09_13,4.0
2016_06_09_14,4.0
2016_06_09_15,3.0
2016_06_09_16,3.0
2016_06_10_07,3.0
2016_06_10_08,3.0
2016_06_10_09,3.0
2016_06_10_10,3.0
2016_06_10_11,4.0
2016_06_10_12,4.0
2016_06_10_13,4.0
2016_06_10_14,4.0
2016_06_10_15,4.0
2016_06_10_16,4.0
2016_06_11_06,3.0
2016_06_11_08,3.0
2016_06_11_09,3.0
2016_06_11_10,4.0
2016_06_11_11,4.0
2016_06_11_12,4.0
2016_06_11_13,4.0
2016_06_11_14,4.0
2016_06_11_16,4.0
2016_06_12_06,4.0
2016_06_12_07,3.0
2016_06_12_08,3.0
2016_06_12_09,3.0
2016_06_12_10,3.0
2016_06_12_11,4.0
2016_06_12_12,4.0
2016_06_12_13,4.0
2016_06_12_14,4.0
2016_06_12_15,4.0
2016_06_12_16,4.0
2016_06_13_07,4.0
2016_06_13_08,3.0
2016_06_13_09,3.0
2016_06_13_10,3.0
2016_06_13_11,3.0
2016_06_13_12,4.0
2016_06_13_13,4.0
2016_06_13_16,4.0
2016_06_13_17,1.0
2016_06_14_06,4.0
2016_06_14_07,4.0
2016_06_14_08,4.0
2016_06_14_09,4.0
2016_06_14_10,3.0
2016_06_14_11,4.0
2016_06_14_12,4.0
2016_06_14_13,4.0
2016_06_14_14,4.0
2016_06_14_15,4.0
2016_06_14_16,4.0
2016_06_14_17,1.0
2016_06_15_07,4.0
2016_06_15_08,4.0
2016_06_15_09,4.0
2016_06_15_10,3.0
2016_06_15_11,3.0
2016_06_15_12,3.0
2016_06_15_13,3.0
2016_06_15_14,4.0
2016_06_15_15,4.0
2016_06_15_16,4.0
2016_06_16_06,4.0
2016_06_16_07,4.0
2016_06_16_08,4.0
2016_06_16_09,4.0
2016_06_16_10,3.0
2016_06_16_11,3.0
2016_06_16_12,3.0
2016_06_16_13,3.0
2016_06_16_15,3.0
2016_06_16_16,4.0
2016_06_17_09,4.0
2016_06_17_10,4.0
2016_06_17_11,3.0
2016_06_17_12,3.0
2016_06_17_13,3.0
2016_06_17_14,3.0
2016_06_17_15,3.0
2016_06_17_16,3.0
2016_06_17_17,1.0
2016_06_18_06,4.0
2016_06_18_07,4.0
2016_06_18_08,4.0
2016_06_18_09,2.0
2016_06_18_10,4.0
2016_06_18_11,4.0
2016_06_18_12,3.0
2016_06_18_13,3.0
2016_06_18_15,1.0
2016_06_18_16,3.0
2016_06_18_17,1.0
2016_06_19_07,4.0
2016_06_19_08,4.0
2016_06_19_09,4.0
2016_06_19_10,4.0
2016_06_19_11,4.0
2016_07_25_10,4.0
2016_07_25_11,4.0
2016_07_31_09,4.0
2016_10_27_10,4.0
2016_10_27_11,4.0
2016_10_27_12,3.0
2016_10_27_13,3.0
2016_10_27_14,3.0
2016_10_27_15,3.0
2016_10_27_17,4.0
2016_10_28_06,4.0
2016_10_28_07,4.0
2016_10_28_08,4.0
2016_10_28_09,4.0
2016_10_28_10,4.0
2016_10_28_11,4.0
2016_10_28_12,3.0
2016_10_28_13,3.0
2016_10_28_14,3.0
2016_10_28_15,3.0
2016_10_28_16,3.0
2016_10_28_17,3.0
2016_10_29_07,4.0
2016_10_29_08,4.0
2016_10_29_09,4.0
2016_10_29_10,4.0
2016_10_29_11,4.0
2016_10_29_12,3.0
2016_10_29_13,3.0
2016_10_29_14,3.0
2016_10_29_15,3.0
2016_10_29_16,3.0
2016_10_29_17,3.0
2016_10_30_06,2.0
2016_10_30_07,4.0
2016_10_30_08,4.0
2016_10_30_09,4.0
2016_10_30_10,4.0
2016_10_30_11,4.0
2016_10_30_12,4.0
2016_10_30_13,3.0
2016_10_30_14,3.0
2016_10_30_15,3.0
2016_10_30_16,3.0
2016_10_30_17,3.0
2016_10_31_06,3.0
2016_10_31_07,4.0
2016_10_31_08,4.0
2016_10_31_09,4.0
2016_10_31_10,4.0
2016_10_31_11,4.0
2016_10_31_12,4.0
2016_10_31_13,4.0
2016_10_31_14,3.0
2016_10_31_15,3.0
2016_10_31_16,3.0
2016_10_31_17,3.0
2016_11_01_06,3.0
2016_11_01_07,4.0
2016_11_01_08,4.0
2016_11_01_09,4.0
2016_11_01_10,4.0
2016_11_01_11,4.0
2016_11_01_12,4.0
2016_11_01_13,4.0
2016_11_01_14,3.0
2016_11_01_15,3.0
2016_11_01_16,3.0
2016_11_01_17,3.0
2016_11_02_06,3.0
2016_11_02_07,4.0
2016_11_02_08,4.0
2016_11_02_09,4.0
2016_11_02_10,4.0
2016_11_02_11,4.0
2016_11_02_12,4.0
2016_11_02_13,4.0
2016_11_02_14,4.0
2016_11_02_15,3.0
2016_11_02_16,3.0
2016_11_02_17,3.0
2016_11_03_06,3.0
2016_11_03_07,4.0
2016_11_03_08,4.0
2016_11_03_09,4.0
2016_11_03_10,4.0
2016_11_03_11,4.0
2016_11_03_12,4.0
2016_11_03_13,4.0
2016_11_03_14,4.0
2016_11_03_15,4.0
2016_11_03_16,3.0
2016_11_03_17,3.0
2016_11_04_06,3.0
2016_11_04_07,3.0
2016_11_04_08,4.0
2016_11_04_09,4.0
2016_11_04_10,4.0
2016_11_04_11,4.0
2016_11_04_12,4.0
2016_11_04_13,4.0
2016_11_04_14,4.0
2016_11_04_15,4.0
2016_11_04_17,3.0
2016_11_05_06,3.0
2016_11_05_07,3.0
2016_11_05_08,4.0
2016_11_05_09,4.0
2016_11_05_10,4.0
2016_11_05_11,4.0
2016_11_05_12,4.0
2016_11_05_13,4.0
2016_11_05_14,4.0
2016_11_05_15,4.0
2016_11_05_16,4.0
2016_11_05_17,3.0
2016_11_06_06,3.0
2016_11_06_07,3.0
2016_11_06_08,3.0
2016_11_06_09,3.0
2016_11_06_10,4.0
2016_11_06_11,4.0
2016_11_06_12,4.0
2016_11_06_13,4.0
2016_11_06_14,4.0
2016_11_06_15,4.0
2016_11_06_16,4.0
2016_11_06_17,4.0
2016_11_07_06,4.0
2016_11_07_07,4.0
2016_11_07_09,4.0
2016_11_07_10,4.0
2016_11_07_11,4.0
2016_11_07_12,4.0
2016_11_07_13,4.0
2016_11_07_14,4.0
2016_11_07_15,4.0
2016_11_07_16,4.0
2016_11_07_17,4.0
2016_11_08_06,4.0
2016_11_08_07,4.0
2016_11_08_08,4.0
2016_11_08_09,4.0
2016_11_08_10,3.0
2016_11_08_11,4.0
2016_11_08_12,4.0
2016_11_08_13,4.0
2016_11_08_14,4.0
2016_11_08_15,4.0
2016_11_08_16,4.0
2016_11_08_17,4.0
2016_11_09_07,4.0
2016_11_09_08,4.0
2016_11_09_09,4.0
2016_11_09_10,3.0
2016_11_09_12,3.0
2016_11_09_13,4.0
2016_11_09_14,4.0
2016_11_09_15,4.0
2016_11_09_16,4.0
2016_11_09_17,4.0
2016_11_10_06,4.0
2016_11_10_07,4.0
2016_11_10_08,4.0
2016_11_10_09,4.0
2016_11_10_10,3.0
2016_11_10_11,3.0
2016_11_10_12,3.0
2016_11_10_13,3.0
2016_11_10_14,3.0
2016_11_10_15,4.0
2016_11_10_16,4.0
2016_11_10_17,4.0
2016_11_11_07,4.0
2016_11_11_08,4.0
2016_11_11_09,4.0
2016_11_11_10,4.0
2016_11_11_11,3.0
2016_11_11_12,3.0
2016_11_11_13,3.0
2016_11_11_14,3.0
2016_11_11_15,3.0
2016_11_11_17,4.0
2016_11_12_06,1.0
2016_11_12_07,3.0
2016_11_12_08,4.0
2016_11_12_09,4.0
2016_11_12_10,4.0
2016_11_12_11,3.0
2016_11_12_12,3.0
2016_11_12_13,3.0
2016_11_12_14,3.0
2016_11_12_15,3.0
2016_11_12_16,3.0
2016_11_12_17,4.0
2016_11_13_07,4.0
2016_11_13_08,4.0
2016_11_13_09,4.0
2016_11_13_10,4.0
2016_11_13_11,4.0
2016_11_13_12,3.0
2016_11_13_13,3.0
2016_11_13_14,3.0
2016_11_13_15,3.0
2016_11_13_17,3.0
2016_11_14_06,3.0
2016_11_14_07,4.0
2016_11_14_08,4.0
2016_11_14_09,4.0
2016_11_14_10,4.0
2016_11_14_11,4.0
2016_11_14_12,4.0
2016_11_14_13,3.0
2016_11_14_14,3.0
2016_11_14_15,3.0
2016_11_14_16,3.0
2016_11_14_17,3.0
2016_11_15_06,2.0
2016_11_15_07,4.0
2016_11_15_08,4.0
2016_11_15_09,4.0
2016_11_15_10,4.0
2016_11_15_11,4.0
2016_11_15_12,4.0
2016_11_15_13,4.0
2016_11_15_14,3.0
2016_11_15_15,3.0
2016_11_15_16,3.0
2016_11_15_17,3.0
2016_11_16_06,3.0
2016_11_16_07,3.0
2016_11_16_08,4.0
2016_11_16_09,4.0
2016_11_16_10,4.0
2016_11_16_11,4.0
2016_11_16_12,4.0
2016_11_16_13,4.0
2016_11_16_14,3.0
2016_11_16_15,3.0
2016_11_16_16,3.0
2016_11_16_17,3.0
2016_11_17_06,3.0
2016_11_17_08,4.0
2016_11_17_09,4.0
2016_11_17_10,4.0
2016_11_17_11,4.0
2016_11_17_12,4.0
2016_11_17_13,4.0
2016_11_17_14,4.0
2016_11_17_15,3.0
2016_11_17_16,3.0
2016_11_17_17,3.0
2016_11_18_07,3.0
2016_11_18_08,3.0
2016_11_18_09,4.0
2016_11_18_10,4.0
2016_11_18_11,4.0
2016_11_18_12,4.0
2016_11_18_13,4.0
2016_11_18_14,4.0
2016_11_18_15,4.0
2016_11_18_16,3.0
2016_11_18_17,3.0
2016_11_19_06,3.0
2016_11_19_07,3.0
2016_11_19_08,3.0
2016_11_19_09,3.0
2016_11_19_10,4.0
2016_11_19_11,4.0
2016_11_19_12,4.0
2016_11_19_13,4.0
2016_11_19_14,4.0
2016_11_19_15,4.0
2016_11_19_16,4.0
2016_11_19_17,3.0
2016_11_20_06,3.0
2016_11_20_07,3.0
2016_11_20_08,3.0
2016_11_20_09,3.0
2016_11_20_10,3.0
2016_11_20_11,4.0
2016_11_20_12,4.0
2016_11_20_13,4.0
2016_11_20_14,4.0
2016_11_20_15,4.0
2016_11_20_16,4.0
2016_11_20_17,4.0
2016_11_21_06,4.0
2016_11_21_07,4.0
2016_11_21_08,3.0
2016_11_21_09,3.0
2016_11_21_10,3.0
2016_11_21_11,3.0
2016_11_21_12,4.0
2016_11_21_13,4.0
2016_11_21_14,4.0
2016_11_21_15,4.0
2016_11_21_16,4.0
2016_11_21_17,4.0
2016_11_22_06,4.0
2016_11_22_08,4.0
2016_11_22_09,3.0
2016_11_22_10,3.0
2016_11_22_11,3.0
2016_11_22_12,3.0
2016_11_22_13,4.0
2016_11_22_14,4.0
2016_11_22_15,4.0
2016_11_22_17,4.0
2016_11_23_06,4.0
2016_11_23_07,4.0
2016_11_23_08,4.0
2016_11_23_09,4.0
2016_11_23_10,3.0
2016_11_23_11,3.0
2016_11_23_12,3.0
2016_11_23_13,4.0
2016_11_23_14,4.0
2016_11_23_15,4.0
2016_11_23_17,4.0
2016_11_24_06,4.0
2016_11_24_07,4.0
2016_11_24_08,4.0
2016_11_24_09,4.0
2016_11_24_10,3.0
2016_11_24_11,3.0
2016_11_24_12,3.0
2016_11_24_13,3.0
2016_11_24_14,3.0
2016_11_24_15,3.0
2016_11_24_16,4.0
2016_11_24_17,4.0
2016_11_25_07,4.0
2016_11_25_08,4.0
2016_11_25_09,4.0
2016_11_25_10,3.0
2016_11_25_11,3.0
2016_11_25_12,3.0
2016_11_25_13,3.0
2016_11_25_14,3.0
2016_11_25_15,3.0
2016_11_25_16,3.0
2016_11_25_17,4.0
2016_11_26_06,4.0
2016_11_26_07,4.0
2016_11_26_08,4.0
2016_11_26_09,4.0
2016_11_26_10,4.0
2016_11_26_11,3.0
2016_11_26_12,3.0
2016_11_26_13,3.0
2016_11_26_14,3.0
2016_11_26_15,3.0
2016_11_26_16,2.0
2016_11_26_17,3.0
2016_11_27_06,4.0
2016_11_27_07,4.0
2016_11_27_08,4.0
2016_11_27_09,4.0
2016_11_27_10,4.0
2016_11_27_11,4.0
2016_11_27_12,3.0
2016_11_27_13,3.0
2016_11_27_14,3.0
2016_11_27_15,3.0
2016_11_27_17,3.0
2016_11_28_06,3.0
2016_11_28_07,4.0
2016_11_28_08,4.0
2016_11_28_09,4.0
2016_11_28_10,4.0
2016_11_28_11,4.0
2016_11_28_12,3.0
2016_11_28_13,3.0
2016_11_28_14,3.0
2016_11_28_15,3.0
2016_11_28_17,3.0
2016_11_29_06,2.0
2016_11_29_07,4.0
2016_11_29_08,4.0
2016_11_29_09,4.0
2016_11_29_10,4.0
2016_11_29_11,4.0
2016_11_29_12,4.0
2016_11_29_13,3.0
2016_11_29_14,3.0
2016_11_29_15,3.0
2016_11_29_17,3.0
2016_11_30_07,4.0
2016_11_30_08,4.0
2016_11_30_09,4.0
2016_11_30_10,4.0
2016_11_30_11,4.0
2016_11_30_12,4.0
2016_11_30_13,3.0
2016_11_30_14,3.0
2016_11_30_15,3.0
2016_11_30_17,3.0
2016_12_01_06,3.0
2016_12_01_07,4.0
2016_12_01_08,4.0
2016_12_01_09,4.0
2016_12_01_10,4.0
2016_12_01_11,4.0
2016_12_01_12,4.0
2016_12_01_13,4.0
2016_12_01_14,3.0
2016_12_01_15,3.0
2016_12_01_16,3.0
2016_12_01_17,3.0
2016_12_02_06,3.0
2016_12_02_07,3.0
2016_12_02_08,4.0
2016_12_02_09,4.0
2016_12_02_10,4.0
2016_12_02_11,4.0
2016_12_02_12,4.0
2016_12_02_13,4.0
2016_12_02_14,4.0
2016_12_02_15,3.0
2016_12_02_16,3.0
2016_12_02_17,3.0
2016_12_03_07,3.0
2016_12_03_08,3.0
2016_12_03_09,4.0
2016_12_03_10,4.0
2016_12_03_11,4.0
2016_12_03_12,4.0
2016_12_03_13,4.0
2016_12_03_14,4.0
2016_12_03_15,3.0
2016_12_03_16,3.0
2016_12_03_17,3.0
2016_12_04_06,3.0
2016_12_04_07,3.0
2016_12_04_08,3.0
2016_12_04_09,3.0
2016_12_04_10,4.0
2016_12_04_11,4.0
2016_12_04_12,4.0
2016_12_04_13,4.0
2016_12_04_14,4.0
2016_12_04_15,4.0
2016_12_04_17,3.0
2016_12_05_06,3.0
2016_12_05_07,3.0
2016_12_05_08,3.0
2016_12_05_09,3.0
2016_12_05_10,4.0
2016_12_05_11,4.0
2016_12_05_12,4.0
2016_12_05_13,4.0
2016_12_05_14,4.0
2016_12_05_15,4.0
2016_12_05_16,3.0
2016_12_05_17,3.0
2016_12_06_06,3.0
2016_12_06_07,3.0
2016_12_06_08,3.0
2016_12_06_09,3.0
2016_12_06_10,3.0
2016_12_06_11,3.0
2016_12_06_12,4.0
2016_12_06_13,4.0
2016_12_06_14,4.0
2016_12_06_15,4.0
2016_12_06_17,4.0
2016_12_07_06,4.0
2016_12_07_07,3.0
2016_12_07_08,3.0
2016_12_07_09,3.0
2016_12_07_10,3.0
2016_12_07_11,3.0
2016_12_07_12,4.0
2016_12_07_13,4.0
2016_12_07_14,4.0
2016_12_07_15,4.0
2016_12_07_17,4.0
2016_12_08_06,4.0
2016_12_08_07,4.0
2016_12_08_08,3.0
2016_12_08_09,3.0
2016_12_08_10,3.0
2016_12_08_11,3.0
2016_12_08_12,3.0
2016_12_08_13,3.0
2016_12_08_14,4.0
2016_12_08_15,4.0
2016_12_08_16,4.0
2016_12_08_17,4.0
2016_12_09_06,4.0
2016_12_09_07,4.0
2016_12_09_08,4.0
2016_12_09_09,3.0
2016_12_09_10,3.0
2016_12_09_11,3.0
2016_12_09_12,3.0
2016_12_09_13,3.0
2016_12_09_14,3.0
2016_12_09_15,4.0
2016_12_09_17,4.0
2016_12_10_06,4.0
2016_12_10_07,4.0
2016_12_10_08,4.0
2016_12_10_09,4.0
2016_12_10_10,3.0
2016_12_10_11,3.0
2016_12_10_12,3.0
2016_12_10_13,3.0
2016_12_10_14,3.0
2016_12_10_15,3.0
2016_12_10_16,3.0
2016_12_10_17,4.0
2016_12_11_07,4.0
2016_12_11_08,4.0
2016_12_11_09,4.0
2016_12_11_10,4.0
2016_12_11_11,3.0
2016_12_11_12,3.0
2016_12_11_13,3.0
2016_12_11_14,3.0
2016_12_11_15,3.0
2016_12_11_16,1.0
2016_12_11_17,4.0
2016_12_12_06,4.0
2016_12_12_07,4.0
2016_12_12_08,4.0
2016_12_12_09,4.0
2016_12_12_10,4.0
2016_12_12_11,4.0
2016_12_12_12,3.0
2016_12_12_13,3.0
2016_12_12_14,3.0
2016_12_12_15,3.0
2016_12_12_16,3.0
2016_12_12_17,3.0
2016_12_13_06,4.0
2016_12_13_07,4.0
2016_12_13_08,4.0
2016_12_13_09,4.0
2016_12_13_10,4.0
2016_12_13_11,4.0
2016_12_13_12,4.0
2016_12_13_13,3.0
2016_12_13_14,3.0
2016_12_13_15,3.0
2016_12_13_16,3.0
2016_12_13_17,3.0
2016_12_14_09,4.0
2016_12_14_10,4.0
2016_12_14_11,4.0
2016_12_14_12,4.0
2016_12_14_13,3.0
2016_12_14_14,3.0
2016_12_14_15,1.0
2016_12_14_17,1.0
2016_12_15_06,3.0
2016_12_15_07,3.0
2016_12_15_08,4.0
2016_12_15_09,4.0
2016_12_15_10,4.0
2016_12_15_11,4.0
2016_12_15_12,4.0
2016_12_15_13,4.0
2016_12_15_14,3.0
2016_12_15_15,3.0
2016_12_15_16,3.0
2016_12_15_17,3.0
2016_12_16_06,3.0
2016_12_16_07,3.0
2016_12_16_08,4.0
2016_12_16_09,4.0
2016_12_16_10,4.0
2016_12_16_11,4.0
2016_12_16_12,4.0
2016_12_16_13,4.0
2016_12_16_14,4.0
2016_12_16_15,3.0
2016_12_16_16,3.0
2016_12_16_17,3.0
2016_12_17_06,3.0
2016_12_17_07,3.0
2016_12_17_08,4.0
2016_12_17_09,4.0
2016_12_17_10,4.0
2016_12_17_11,4.0
2016_12_17_12,4.0
2016_12_17_13,4.0
2016_12_17_14,4.0
2016_12_17_15,4.0
2016_12_17_17,3.0
2016_12_18_06,3.0
2016_12_18_07,3.0
2016_12_18_08,3.0
2016_12_18_09,4.0
2016_12_18_10,4.0
2016_12_18_11,4.0
2016_12_18_12,4.0
2016_12_18_13,4.0
2016_12_18_14,4.0
2016_12_18_15,4.0
2016_12_18_16,4.0
2016_12_18_17,3.0
2016_12_19_06,3.0
2016_12_19_07,3.0
2016_12_19_08,3.0
2016_12_19_09,3.0
2016_12_19_10,4.0
2016_12_19_11,4.0
2016_12_19_12,4.0
2016_12_19_13,4.0
2016_12_19_14,4.0
2016_12_19_15,4.0
2016_12_19_16,4.0
2016_12_19_17,4.0
2016_12_20_06,4.0
2016_12_20_07,3.0
2016_12_20_08,3.0
2016_12_20_09,4.0
2016_12_20_10,4.0
2016_12_20_11,4.0
2016_12_20_12,4.0
2016_12_20_13,4.0
2016_12_20_14,4.0
2016_12_20_15,4.0
2016_12_20_16,4.0
2016_12_20_17,4.0
2016_12_21_06,4.0
2016_12_21_07,4.0
2016_12_21_08,4.0
2016_12_21_09,4.0
2016_12_21_10,4.0
2016_12_21_11,4.0
2016_12_21_12,4.0
2016_12_21_13,4.0
2016_12_21_14,4.0
2016_12_21_15,4.0
2016_12_21_16,4.0
2016_12_21_17,4.0
2016_12_22_06,4.0
2016_12_22_07,4.0
2016_12_22_08,4.0
2016_12_22_09,4.0
